NumberOfThreads;NumberOfIterations;RunTime;HowFair; 
91600;8;4.3048e-05;1;
91700;8;4.661e-05;1;
91800;8;4.17e-05;1;
91900;8;4.4668e-05;1;
92000;8;4.2687e-05;1;
92100;8;4.4476e-05;1;
92200;8;4.309e-05;1;
92300;8;4.503e-05;1;
92400;8;4.3026e-05;1;
92500;8;4.3978e-05;1;
92600;8;4.3692e-05;1;
92700;8;3.964e-05;1;
92800;8;3.7814e-05;1;
92900;8;4.4859e-05;1;
93000;8;4.275e-05;1;
93100;8;4.5371e-05;1;
93200;8;4.2511e-05;1;
93300;8;4.4419e-05;1;
93400;8;4.3403e-05;1;
93500;8;5.6338e-05;1;
93600;8;4.2257e-05;1;
93700;8;4.1701e-05;1;
93800;8;4.4345e-05;1;
93900;8;4.3215e-05;1;
94000;8;4.3256e-05;1;
94100;8;4.1638e-05;1;
94200;8;4.248e-05;1;
94300;8;4.6255e-05;1;
94400;8;4.2047e-05;1;
94500;8;4.4584e-05;1;
94600;8;0.000122308;1;
94700;8;4.1411e-05;1;
94800;8;4.5132e-05;1;
94900;8;4.102e-05;1;
95000;8;4.4232e-05;1;
95100;8;4.4343e-05;1;
95200;8;4.476e-05;1;
95300;8;4.8898e-05;1;
95400;8;4.8495e-05;1;
95500;8;5.0705e-05;1;
95600;8;5.1656e-05;1;
95700;8;4.8998e-05;1;
95800;8;4.8498e-05;1;
95900;8;5.167e-05;1;
96000;8;4.9015e-05;1;
96100;8;4.891e-05;1;
96200;8;4.9069e-05;1;
96300;8;4.9018e-05;1;
96400;8;4.8653e-05;1;
96500;8;4.8786e-05;1;
96600;8;4.8696e-05;1;
96700;8;0.000140192;1;
96800;8;0.000549655;1;
96900;8;0.000226179;1;
97000;8;4.8948e-05;1;
97100;8;4.6349e-05;1;
97200;8;4.5129e-05;1;
97300;8;4.4455e-05;1;
97400;8;4.4459e-05;1;
97500;8;4.4507e-05;1;
97600;8;0.00118167;1;
97700;8;0.00130803;1;
97800;8;7.598e-05;1;
97900;8;0.000161768;1;
98000;8;0.00095034;1;
98100;8;0.000202924;1;
98200;8;7.4584e-05;1;
98300;8;0.000114462;1;
98400;8;0.000346981;1;
98500;8;4.6323e-05;1;
98600;8;0.000246847;1;
98700;8;2.8997e-05;1;
98800;8;2.6059e-05;1;
98900;8;4.4317e-05;1;
99000;8;3.0116e-05;1;
99100;8;5.3942e-05;1;
99200;8;4.5668e-05;1;
99300;8;4.6991e-05;1;
99400;8;3.8933e-05;1;
99500;8;3.0117e-05;1;
99600;8;4.388e-05;1;
99700;8;5.3039e-05;1;
99800;8;4.6781e-05;1;
99900;8;4.6115e-05;1;
